"","mpg","milage","maketype","car_id","region","year","price","link","make","type","dealer","sold","scrapedate"
"2473","20.4",148000,"Ford Ka 1,2 Trend+ 3d","5499397","Fyn",2012,29999,"https://bilbasen.dk/brugt/bil/ford/ka/12-trend-3d/5499397","Ford","Ka","NA",0,"2022-11-08 22:29:38.772658"
"2474","23.3",119000,"Ford Fiesta 1,0 EcoBoost Titanium 5d","5498851","Nordjylland",2018,134900,"https://bilbasen.dk/brugt/bil/ford/fiesta/10-ecoboost-titanium-5d/5498851","Ford","Fiesta","NA",0,"2022-11-08 22:29:38.772658"
"2475","20.8",114000,"Ford Focus 1,0 SCTi 100 Titanium stc. ECO 5d","5498568","København",2014,99900,"https://bilbasen.dk/brugt/bil/ford/focus/10-scti-100-titanium-stc-eco-5d/5498568","Ford","Focus","NA",0,"2022-11-08 22:29:38.772658"
"2476","19.6",161900,"Ford C-MAX 1,0 SCTi 100 Titanium 5d","5498407","Østjylland",2013,99990,"https://bilbasen.dk/brugt/bil/ford/c-max/10-scti-100-titanium-5d/5498407","Ford","C-MAX","NA",0,"2022-11-08 22:29:38.772658"
"2477","20.4",66000,"Ford Ka 1,2 Trend 3d","5498264","Syd- og Vestsjælland",2014,49900,"https://bilbasen.dk/brugt/bil/ford/ka/12-trend-3d/5498264","Ford","Ka","NA",0,"2022-11-08 22:29:38.772658"
"2478","",100,"Ford Escort 1,8 BDA 2d","5497926","Østjylland",1971,749900,"https://bilbasen.dk/brugt/bil/ford/escort/18-bda-2d/5497926","Ford","Escort","NA",0,"2022-11-08 22:29:38.772658"
"2479","12.3",266000,"Ford S-MAX 2,0 Ambiente 5d","5497788","Østjylland",2008,47700,"https://bilbasen.dk/brugt/bil/ford/s-max/20-ambiente-5d/5497788","Ford","S-MAX","NA",0,"2022-11-08 22:29:38.772658"
"2480","17.5",116740,"Toyota Auris 1,6 T2+ MDS 5d","5497373","København",2013,119900,"https://bilbasen.dk/brugt/bil/toyota/auris/16-t2-mds-5d/5497373","Toyota","Auris","NA",0,"2022-11-08 22:29:38.772658"
"2481","23.8",84000,"Toyota Aygo 1,0 VVT-i x-play x-shift 5d","5462140","Syd- og Sønderjylland",2015,89900,"https://bilbasen.dk/brugt/bil/toyota/aygo/10-vvt-i-x-play-x-shift-5d/5462140","Toyota","Aygo","NA",0,"2022-11-08 22:29:38.772658"
"2482","",107,"Ford Taunus 2,0 V6 GT Coupé 2d","5497352","Syd- og Sønderjylland",1971,149800,"https://bilbasen.dk/brugt/bil/ford/taunus/20-v6-gt-coup-2d/5497352","Ford","Taunus","NA",0,"2022-11-08 22:29:38.772658"
"2483","17.5",180000,"Toyota Yaris 1,0 Luna Komfort 5d","5497281","Syd- og Sønderjylland",2003,23400,"https://bilbasen.dk/brugt/bil/toyota/yaris/10-luna-komfort-5d/5497281","Toyota","Yaris","NA",0,"2022-11-08 22:29:38.772658"
"2484","15.4",119000,"Toyota Avensis 1,6 VVT-i T1 4d","5496938","Syd- og Vestsjælland",2009,66900,"https://bilbasen.dk/brugt/bil/toyota/avensis/16-vvt-i-t1-4d/5496938","Toyota","Avensis","NA",0,"2022-11-08 22:29:38.772658"
"2485","20.4",136000,"Ford Ka 1,2 Titanium 3d","5473599","Syd- og Vestsjælland",2013,37900,"https://bilbasen.dk/brugt/bil/ford/ka/12-titanium-3d/5473599","Ford","Ka","NA",0,"2022-11-08 22:29:38.772658"
"2486","10.2",385000,"Volvo V70 2,4 170 Momentum aut. 5d","5624821","Østjylland",2006,49900,"https://bilbasen.dk/brugt/bil/volvo/v70/24-170-momentum-aut-5d/5624821","Volvo","V70","NA",0,"2022-11-08 22:29:38.772658"
"2487","23.3",151000,"Toyota Aygo 1,0 VVT-i T1 5d","5496331","Syd- og Vestsjælland",2012,36900,"https://bilbasen.dk/brugt/bil/toyota/aygo/10-vvt-i-t1-5d/5496331","Toyota","Aygo","NA",0,"2022-11-08 22:29:38.772658"
"2488","22.9",89000,"Ford Fiesta 1,0 EcoBoost Titanium 5d","5496162","Syd- og Vestsjælland",2019,149900,"https://bilbasen.dk/brugt/bil/ford/fiesta/10-ecoboost-titanium-5d/5496162","Ford","Fiesta","NA",0,"2022-11-08 22:29:38.772658"
"2489","18.3",63000,"Toyota RAV4 2,0 T3 5d","5495225","Syd- og Sønderjylland",2019,334900,"https://bilbasen.dk/brugt/bil/toyota/rav4/20-t3-5d/5495225","Toyota","RAV4","NA",0,"2022-11-08 22:29:38.772658"
"2490","23.3",61000,"Ford Fiesta 1,0 65 Trend 5d","5471779","Syd- og Vestsjælland",2013,67900,"https://bilbasen.dk/brugt/bil/ford/fiesta/10-65-trend-5d/5471779","Ford","Fiesta","NA",0,"2022-11-08 22:29:38.772658"
"2491","15.4",233000,"Toyota Avensis 1,6 VVT-i T1 4d","5495099","Østjylland",2012,84900,"https://bilbasen.dk/brugt/bil/toyota/avensis/16-vvt-i-t1-4d/5495099","Toyota","Avensis","NA",0,"2022-11-08 22:29:38.772658"
"2492","14.7",119000,"Ford Mondeo 1,6 SCTi 160 Trend stc. 5d","5494819","København",2011,87900,"https://bilbasen.dk/brugt/bil/ford/mondeo/16-scti-160-trend-stc-5d/5494819","Ford","Mondeo","NA",0,"2022-11-08 22:29:38.772658"
"2493","",179000,"Toyota Supra 2,8i GT aut. 3d","5494741","Østjylland",1984,199900,"https://bilbasen.dk/brugt/bil/toyota/supra/28i-gt-aut-3d/5494741","Toyota","Supra","NA",0,"2022-11-08 22:29:38.772658"
"2494","10.1",209000,"Volvo S80 2,5 T Momentum aut. 4d","5494720","Østjylland",2007,89900,"https://bilbasen.dk/brugt/bil/volvo/s80/25-t-momentum-aut-4d/5494720","Volvo","S80","NA",0,"2022-11-08 22:29:38.772658"
"2495","23.3",90000,"Ford Fiesta 1,0 SCTi 125 Titanium 5d","5504505","Syd- og Vestsjælland",2016,106800,"https://bilbasen.dk/brugt/bil/ford/fiesta/10-scti-125-titanium-5d/5504505","Ford","Fiesta","NA",0,"2022-11-08 22:29:38.772658"
"2496","16.4",162000,"Ford Fiesta 1,3 Ambiente 5d","5494362","København",2007,24900,"https://bilbasen.dk/brugt/bil/ford/fiesta/13-ambiente-5d/5494362","Ford","Fiesta","NA",0,"2022-11-08 22:29:38.772658"
"2497","14.1",124000,"Toyota Auris 1,6 Sol 5d","5494226","Fyn",2008,49500,"https://bilbasen.dk/brugt/bil/toyota/auris/16-sol-5d/5494226","Toyota","Auris","NA",0,"2022-11-08 22:29:38.772658"
"2498","21.6",28000,"Toyota Yaris 1,5 VVT-iE T3 Smart 5d","5493954","Syd- og Vestsjælland",2019,154900,"https://bilbasen.dk/brugt/bil/toyota/yaris/15-vvt-ie-t3-smart-5d/5493954","Toyota","Yaris","NA",0,"2022-11-08 22:29:38.772658"
"2499","19.6",64000,"Ford Ka 1,2 Trend 3d","5494186","Syd- og Sønderjylland",2010,29900,"https://bilbasen.dk/brugt/bil/ford/ka/12-trend-3d/5494186","Ford","Ka","NA",0,"2022-11-08 22:29:38.772658"
"2500","26.8",44000,"Toyota Aygo 1,0 VVT-i Sense 5d","5500711","Nordjylland",2020,99900,"https://bilbasen.dk/brugt/bil/toyota/aygo/10-vvt-i-sense-5d/5500711","Toyota","Aygo","NA",0,"2022-11-08 22:29:38.772658"
"2501","23.3",145000,"Ford Fiesta 1,0 EcoBoost Titanium 5d","5492786","Syd- og Sønderjylland",2018,119900,"https://bilbasen.dk/brugt/bil/ford/fiesta/10-ecoboost-titanium-5d/5492786","Ford","Fiesta","NA",0,"2022-11-08 22:29:38.772658"
"2502","15.9",47000,"Ford Focus 1,6 Ti-VCT 125 Titanium aut. 5d","5493725","Fyn",2014,104900,"https://bilbasen.dk/brugt/bil/ford/focus/16-ti-vct-125-titanium-aut-5d/5493725","Ford","Focus","NA",0,"2022-11-08 22:29:38.772658"
"2503","22.2",135000,"Toyota Aygo 1,0  5d","5492701","Syd- og Vestsjælland",2010,36900,"https://bilbasen.dk/brugt/bil/toyota/aygo/10-5d/5492701","Toyota","Aygo","NA",0,"2022-11-08 22:29:38.772658"
"2504","10.9",262000,"Volvo V70 2,4 170 SE 5d","5492355","Nordjylland",2006,39700,"https://bilbasen.dk/brugt/bil/volvo/v70/24-170-se-5d/5492355","Volvo","V70","NA",0,"2022-11-08 22:29:38.772658"
"2505","15.6",230000,"Ford Focus 1,6 Ti-VCT Ghia 4d","5492217","Østjylland",2005,24900,"https://bilbasen.dk/brugt/bil/ford/focus/16-ti-vct-ghia-4d/5492217","Ford","Focus","NA",0,"2022-11-08 22:29:38.772658"
"2506","20.4",102000,"Toyota Yaris 1,3 VVT-i T2 Premium 5d","5491443","Syd- og Vestsjælland",2016,102900,"https://bilbasen.dk/brugt/bil/toyota/yaris/13-vvt-i-t2-premium-5d/5491443","Toyota","Yaris","NA",0,"2022-11-08 22:29:38.772658"
"2507","14.9",223000,"Ford Focus 1,6 Trend stc. 5d","5490691","Østjylland",2008,27900,"https://bilbasen.dk/brugt/bil/ford/focus/16-trend-stc-5d/5490691","Ford","Focus","NA",0,"2022-11-08 22:29:38.772658"
"2508","20.4",76100,"Ford Ka 1,2 Trend 3d","5490595","Vestjylland",2013,43900,"https://bilbasen.dk/brugt/bil/ford/ka/12-trend-3d/5490595","Ford","Ka","NA",0,"2022-11-08 22:29:38.772658"
"2509","23.3",221,"Toyota Aygo 1,0 VVT-i T2 5d","5468391","Syd- og Vestsjælland",2012,71900,"https://bilbasen.dk/brugt/bil/toyota/aygo/10-vvt-i-t2-5d/5468391","Toyota","Aygo","NA",0,"2022-11-08 22:29:38.772658"
"2510","16.4",166000,"Toyota Auris 1,6 T3+ Touring Sports 5d","5468350","Syd- og Vestsjælland",2015,117900,"https://bilbasen.dk/brugt/bil/toyota/auris/16-t3-touring-sports-5d/5468350","Toyota","Auris","NA",0,"2022-11-08 22:29:38.772658"
"2511","19.6",107000,"Ford C-MAX 1,0 SCTi 125 Titanium 5d","5489831","Syd- og Vestsjælland",2013,119900,"https://bilbasen.dk/brugt/bil/ford/c-max/10-scti-125-titanium-5d/5489831","Ford","C-MAX","NA",0,"2022-11-08 22:29:38.772658"
"2512","15.6",2e+05,"Ford Fiesta 1,4 Ghia 5d","5489807","Fyn",2002,22500,"https://bilbasen.dk/brugt/bil/ford/fiesta/14-ghia-5d/5489807","Ford","Fiesta","NA",0,"2022-11-08 22:29:38.772658"
"2513","26.3",122000,"Toyota Aygo 1,0 VVT-i x-touch 5d","5454071","Syd- og Vestsjælland",2014,66900,"https://bilbasen.dk/brugt/bil/toyota/aygo/10-vvt-i-x-touch-5d/5454071","Toyota","Aygo","NA",0,"2022-11-08 22:29:38.772658"
"2514","16.4",93343,"Ford Fiesta 1,3 Base 5d","5489530","Syd- og Vestsjælland",2008,36900,"https://bilbasen.dk/brugt/bil/ford/fiesta/13-base-5d/5489530","Ford","Fiesta","NA",0,"2022-11-08 22:29:38.772658"
"2515","20.8",84000,"Toyota Yaris 1,0 VVT-i T2 5d","5489442","Syd- og Sønderjylland",2011,75800,"https://bilbasen.dk/brugt/bil/toyota/yaris/10-vvt-i-t2-5d/5489442","Toyota","Yaris","NA",0,"2022-11-08 22:29:38.772658"
"2516","24.2",3000,"Ford Fiesta 1,0 EcoBoost mHEV Titanium 5d","5598730","København",2022,219900,"https://bilbasen.dk/brugt/bil/ford/fiesta/10-ecoboost-mhev-titanium-5d/5598730","Ford","Fiesta","NA",0,"2022-11-08 22:29:38.772658"
"2517","14.5",199000,"Ford Grand C-MAX 1,6 Ti-VCT 125 Titanium 7prs 5d","5370706","Syd- og Vestsjælland",2011,64700,"https://bilbasen.dk/brugt/bil/ford/grand-c-max/16-ti-vct-125-titanium-7prs-5d/5370706","Ford","Grand","NA",0,"2022-11-08 22:29:38.772658"
"2518","13.0",170000,"Ford Focus 1,6 Trend Collection stc. aut. 5d","5439001","Syd- og Vestsjælland",2009,48900,"https://bilbasen.dk/brugt/bil/ford/focus/16-trend-collection-stc-aut-5d/5439001","Ford","Focus","NA",0,"2022-11-08 22:29:38.772658"
"2519","17.5",64589,"Toyota Auris 1,6 T2 MDS 5d","5488230","Fyn",2012,89999,"https://bilbasen.dk/brugt/bil/toyota/auris/16-t2-mds-5d/5488230","Toyota","Auris","NA",0,"2022-11-08 22:29:38.772658"
"2520","21.6",69000,"Ford Fiesta 1,1 Trend 5d","5583465","Østjylland",2019,119999,"https://bilbasen.dk/brugt/bil/ford/fiesta/11-trend-5d/5583465","Ford","Fiesta","NA",0,"2022-11-08 22:29:38.772658"
"2521","13.9",113000,"Toyota Yaris 1,8 VVT-i T-Sport 5d","5452407","Syd- og Vestsjælland",2008,53900,"https://bilbasen.dk/brugt/bil/toyota/yaris/18-vvt-i-t-sport-5d/5452407","Toyota","Yaris","NA",0,"2022-11-08 22:29:38.772658"
"2522","20.4",55000,"Ford Ka 1,2 Trend 3d","5487832","Nordjylland",2013,47800,"https://bilbasen.dk/brugt/bil/ford/ka/12-trend-3d/5487832","Ford","Ka","NA",0,"2022-11-08 22:29:38.772658"
"2523","17.5",155000,"Ford Fiesta 1,25 82 Trend 5d","5341376","Syd- og Vestsjælland",2009,32700,"https://bilbasen.dk/brugt/bil/ford/fiesta/125-82-trend-5d/5341376","Ford","Fiesta","NA",0,"2022-11-08 22:29:38.772658"
"2524","23.3",113000,"Toyota Yaris 1,0 VVT-i T2 Premium 5d","5486708","Vestjylland",2016,84900,"https://bilbasen.dk/brugt/bil/toyota/yaris/10-vvt-i-t2-premium-5d/5486708","Toyota","Yaris","NA",0,"2022-11-08 22:29:38.772658"
"2525","20.8",117000,"Toyota Yaris 1,0 VVT-i T1 5d","5486483","Syd- og Vestsjælland",2011,69900,"https://bilbasen.dk/brugt/bil/toyota/yaris/10-vvt-i-t1-5d/5486483","Toyota","Yaris","NA",0,"2022-11-08 22:29:38.772658"
"2526","10.3",355000,"Volvo S80 2,9  4d","5486357","Nordsjælland",1998,18800,"https://bilbasen.dk/brugt/bil/volvo/s80/29-4d/5486357","Volvo","S80","NA",0,"2022-11-08 22:29:38.772658"
"2527","18.2",89000,"Volvo S60 1,6 T3 150 Summum 4d","5486333","Nordjylland",2015,219700,"https://bilbasen.dk/brugt/bil/volvo/s60/16-t3-150-summum-4d/5486333","Volvo","S60","NA",0,"2022-11-08 22:29:38.772658"
"2528","17.9",120000,"Ford Focus 1,5 SCTi 150 Titanium stc. 5d","5487897","Syd- og Sønderjylland",2015,149400,"https://bilbasen.dk/brugt/bil/ford/focus/15-scti-150-titanium-stc-5d/5487897","Ford","Focus","NA",0,"2022-11-08 22:29:38.772658"
"2529","23.3",155000,"Toyota Aygo 1,0 VVT-i T2 Air 5d","5485822","Østjylland",2013,39800,"https://bilbasen.dk/brugt/bil/toyota/aygo/10-vvt-i-t2-air-5d/5485822","Toyota","Aygo","NA",0,"2022-11-08 22:29:38.772658"
"2530","19.6",12000,"Toyota Corolla 1,2 T3 5d","5599970","Syd- og Sønderjylland",2019,199999,"https://bilbasen.dk/brugt/bil/toyota/corolla/12-t3-5d/5599970","Toyota","Corolla","NA",0,"2022-11-08 22:29:38.772658"
"2531","26.3",122000,"Toyota Aygo 1,0 VVT-i x-touch 5d","5484309","Nordjylland",2017,69800,"https://bilbasen.dk/brugt/bil/toyota/aygo/10-vvt-i-x-touch-5d/5484309","Toyota","Aygo","NA",0,"2022-11-08 22:29:38.772658"
"2532","16.4",167000,"Ford Fiesta 1,3 Ambiente 3d","5483988","Nordjylland",2007,12900,"https://bilbasen.dk/brugt/bil/ford/fiesta/13-ambiente-3d/5483988","Ford","Fiesta","NA",0,"2022-11-08 22:29:38.772658"
"2533","19.6",77000,"Ford C-MAX 1,0 SCTi 125 Titanium+ 5d","5618919","Østjylland",2018,174800,"https://bilbasen.dk/brugt/bil/ford/c-max/10-scti-125-titanium-5d/5618919","Ford","C-MAX","NA",0,"2022-11-08 22:29:38.772658"
"2534","14.3",240000,"Toyota Verso 1,8 TX 7prs 5d","5388115","Syd- og Sønderjylland",2011,84700,"https://bilbasen.dk/brugt/bil/toyota/verso/18-tx-7prs-5d/5388115","Toyota","Verso","NA",0,"2022-11-08 22:29:38.772658"
"2535","20.4",160000,"Ford Ka 1,2 Trend+ 3d","5482234","København",2011,29000,"https://bilbasen.dk/brugt/bil/ford/ka/12-trend-3d/5482234","Ford","Ka","NA",0,"2022-11-08 22:29:38.772658"
"2536","23.3",83000,"Ford Fiesta 1,0 SCTi 100 Titanium 5d","5481745","Syd- og Sønderjylland",2015,89800,"https://bilbasen.dk/brugt/bil/ford/fiesta/10-scti-100-titanium-5d/5481745","Ford","Fiesta","NA",0,"2022-11-08 22:29:38.772658"
"2537","23.3",1e+05,"Ford Fiesta 1,0 SCTi 125 Titanium Fun 5d","5481679","Syd- og Sønderjylland",2017,109900,"https://bilbasen.dk/brugt/bil/ford/fiesta/10-scti-125-titanium-fun-5d/5481679","Ford","Fiesta","NA",0,"2022-11-08 22:29:38.772658"
"2538","14.7",115000,"Toyota Verso 1,8 VVT-i T2 Touch 7prs 5d","5626096","Syd- og Vestsjælland",2013,159900,"https://bilbasen.dk/brugt/bil/toyota/verso/18-vvt-i-t2-touch-7prs-5d/5626096","Toyota","Verso","NA",0,"2022-11-08 22:29:38.772658"
"2539","13.9",269000,"Toyota Avensis 1,8 VVT-i Sol stc. 5d","5625997","Syd- og Vestsjælland",2006,40000,"https://bilbasen.dk/brugt/bil/toyota/avensis/18-vvt-i-sol-stc-5d/5625997","Toyota","Avensis","NA",0,"2022-11-08 22:29:38.772658"
"2540","13.9",199000,"Toyota Avensis 1,8 VVT-i Sol stc. 5d","5480887","Nordjylland",2005,49800,"https://bilbasen.dk/brugt/bil/toyota/avensis/18-vvt-i-sol-stc-5d/5480887","Toyota","Avensis","NA",0,"2022-11-08 22:29:38.772658"
"2541","18.5",196000,"Toyota Yaris 1,3 VVT-i T2 Touch 5d","5479204","Fyn",2012,57500,"https://bilbasen.dk/brugt/bil/toyota/yaris/13-vvt-i-t2-touch-5d/5479204","Toyota","Yaris","NA",0,"2022-11-08 22:29:38.772658"
"2542","13.9",328000,"Volvo S40 1,8  4d","5478689","Syd- og Vestsjælland",2004,25000,"https://bilbasen.dk/brugt/bil/volvo/s40/18-4d/5478689","Volvo","S40","NA",0,"2022-11-08 22:29:38.772658"
"2543","21.7",56000,"Toyota Aygo 1,0  5d","5477299","Fyn",2008,42980,"https://bilbasen.dk/brugt/bil/toyota/aygo/10-5d/5477299","Toyota","Aygo","NA",0,"2022-11-08 22:29:38.772658"
"2544","22.2",109700,"Toyota Aygo 1,0 Plus 5d","5477205","Vestjylland",2011,43900,"https://bilbasen.dk/brugt/bil/toyota/aygo/10-plus-5d/5477205","Toyota","Aygo","NA",0,"2022-11-08 22:29:38.772658"
"2545","10.2",286000,"Volvo V70 2,4 170 aut. 5d","5478126","Fyn",2006,49900,"https://bilbasen.dk/brugt/bil/volvo/v70/24-170-aut-5d/5478126","Volvo","V70","NA",0,"2022-11-08 22:29:38.772658"
"2546","20.4",83000,"Ford Ka 1,2 Trend+ 3d","5476458","Lolland-Falster",2015,42900,"https://bilbasen.dk/brugt/bil/ford/ka/12-trend-3d/5476458","Ford","Ka","NA",0,"2022-11-08 22:29:38.772658"
"2547","16.7",104000,"Toyota Avensis 1,8 VVT-i T2 Touring Sports MDS 5d","5499725","København",2017,199800,"https://bilbasen.dk/brugt/bil/toyota/avensis/18-vvt-i-t2-touring-sports-mds-5d/5499725","Toyota","Avensis","NA",0,"2022-11-08 22:29:38.772658"
"2548","8.8",59000,"Ford Thunderbird 3,9 Convertible aut. 2d","5475701","Syd- og Vestsjælland",2003,319900,"https://bilbasen.dk/brugt/bil/ford/thunderbird/39-convertible-aut-2d/5475701","Ford","Thunderbird","NA",0,"2022-11-08 22:29:38.772658"
"2549","14.7",136000,"Toyota Verso 1,8 VVT-i T2 Touch 7prs 5d","5475325","Fyn",2014,164900,"https://bilbasen.dk/brugt/bil/toyota/verso/18-vvt-i-t2-touch-7prs-5d/5475325","Toyota","Verso","NA",0,"2022-11-08 22:29:38.772658"
"2550","",146000,"Ford F-250 5,8 Pick-up 2d","5474432","Østjylland",1980,219900,"https://bilbasen.dk/brugt/bil/ford/f-250/58-pick-up-2d/5474432","Ford","F-250","NA",0,"2022-11-08 22:29:38.772658"
"2551","21.6",60000,"Ford Fiesta 1,0 EcoBoost ST-Line 5d","5473440","Syd- og Sønderjylland",2018,169900,"https://bilbasen.dk/brugt/bil/ford/fiesta/10-ecoboost-st-line-5d/5473440","Ford","Fiesta","NA",0,"2022-11-08 22:29:38.772658"
"2552","28.9",59000,"Toyota Aygo 1,0 VVT-i x-pression 5d","5473293","København",2020,99900,"https://bilbasen.dk/brugt/bil/toyota/aygo/10-vvt-i-x-pression-5d/5473293","Toyota","Aygo","NA",0,"2022-11-08 22:29:38.772658"
"2553","10.2",77000,"Ford Mustang 4,0 V6 Cabriolet aut. 2d","5473123","Fyn",2006,269900,"https://bilbasen.dk/brugt/bil/ford/mustang/40-v6-cabriolet-aut-2d/5473123","Ford","Mustang","NA",0,"2022-11-08 22:29:38.772658"
"2554","13.5",52000,"Ford Kuga 1,5 SCTi 182 Vignale aut. AWD 5d","5474817","København",2017,284800,"https://bilbasen.dk/brugt/bil/ford/kuga/15-scti-182-vignale-aut-awd-5d/5474817","Ford","Kuga","NA",0,"2022-11-08 22:29:38.772658"
"2555","16.1",102000,"Toyota Avensis 1,8 VVT-i T2 Touring Sports 5d","5472944","Syd- og Sønderjylland",2017,179900,"https://bilbasen.dk/brugt/bil/toyota/avensis/18-vvt-i-t2-touring-sports-5d/5472944","Toyota","Avensis","NA",0,"2022-11-08 22:29:38.772658"
"2556","23.3",74000,"Ford Fiesta 1,0 SCTi 125 Titanium 5d","5472650","Syd- og Vestsjælland",2015,99980,"https://bilbasen.dk/brugt/bil/ford/fiesta/10-scti-125-titanium-5d/5472650","Ford","Fiesta","NA",0,"2022-11-08 22:29:38.772658"
"2557","18.5",227000,"Toyota Yaris 1,0 Luna 5d","5472007","København",2006,29995,"https://bilbasen.dk/brugt/bil/toyota/yaris/10-luna-5d/5472007","Toyota","Yaris","NA",0,"2022-11-08 22:29:38.772658"
"2558","26.8",50000,"Ford Fiesta 1,0 EcoBoost Trend 5d","5472887","København",2020,147900,"https://bilbasen.dk/brugt/bil/ford/fiesta/10-ecoboost-trend-5d/5472887","Ford","Fiesta","NA",0,"2022-11-08 22:29:38.772658"
"2559","23.3",107000,"Ford Fiesta 1,0 EcoBoost Titanium 5d","5471626","København",2017,104900,"https://bilbasen.dk/brugt/bil/ford/fiesta/10-ecoboost-titanium-5d/5471626","Ford","Fiesta","NA",0,"2022-11-08 22:29:38.772658"
"2560","19.2",229000,"Toyota Yaris 1,3 TX 5d","5471407","Nordjylland",2011,39800,"https://bilbasen.dk/brugt/bil/toyota/yaris/13-tx-5d/5471407","Toyota","Yaris","NA",0,"2022-11-08 22:29:38.772658"
"2561","23.3",128000,"Ford Fiesta 1,0 SCTi 125 Titanium 5d","5482388","Nordjylland",2015,92900,"https://bilbasen.dk/brugt/bil/ford/fiesta/10-scti-125-titanium-5d/5482388","Ford","Fiesta","NA",0,"2022-11-08 22:29:38.772658"
"2562","14.9",75000,"Volvo XC70 2,0 T5 245 Summum aut. 5d","5470773","Østjylland",2016,374900,"https://bilbasen.dk/brugt/bil/volvo/xc70/20-t5-245-summum-aut-5d/5470773","Volvo","XC70","NA",0,"2022-11-08 22:29:38.772658"
"2563","",0,"Volvo 121 1,8 Amazon 2d","5470687","Syd- og Sønderjylland",1967,119800,"https://bilbasen.dk/brugt/bil/volvo/121/18-amazon-2d/5470687","Volvo","121","NA",0,"2022-11-08 22:29:38.772658"
"2564","20.4",160000,"Ford Ka 1,2 Trend+ 3d","5470148","Syd- og Sønderjylland",2015,45500,"https://bilbasen.dk/brugt/bil/ford/ka/12-trend-3d/5470148","Ford","Ka","NA",0,"2022-11-08 22:29:38.772658"
"2565","20.7",2000,"Toyota Aygo X 1,0 Envy s-CVT 5d","5449397","København",2022,199900,"https://bilbasen.dk/brugt/bil/toyota/aygo-x/10-envy-s-cvt-5d/5449397","Toyota","Aygo","NA",0,"2022-11-08 22:29:38.772658"
"2566","22.2",153000,"Ford Fiesta 1,0 SCTi 140 Red Edition 3d","5471420","Syd- og Vestsjælland",2015,104900,"https://bilbasen.dk/brugt/bil/ford/fiesta/10-scti-140-red-edition-3d/5471420","Ford","Fiesta","NA",0,"2022-11-08 22:29:38.772658"
"2567","16.1",144000,"Ford Kuga 1,5 SCTi 150 Titanium 5d","5469499","Østjylland",2015,149900,"https://bilbasen.dk/brugt/bil/ford/kuga/15-scti-150-titanium-5d/5469499","Ford","Kuga","NA",0,"2022-11-08 22:29:38.772658"
"2568","15.3",87000,"Ford C-MAX 1,5 SCTi 150 Titanium 5d","5479821","Nordjylland",2018,184900,"https://bilbasen.dk/brugt/bil/ford/c-max/15-scti-150-titanium-5d/5479821","Ford","C-MAX","NA",0,"2022-11-08 22:29:38.772658"
"2569","26.3",59000,"Toyota Aygo 1,0 VVT-i x-sky 5d","5469246","København",2017,104900,"https://bilbasen.dk/brugt/bil/toyota/aygo/10-vvt-i-x-sky-5d/5469246","Toyota","Aygo","NA",0,"2022-11-08 22:29:38.772658"
"2570","26.3",97000,"Toyota Aygo 1,0 VVT-i x-wave Sky 5d","5468604","Syd- og Vestsjælland",2015,74500,"https://bilbasen.dk/brugt/bil/toyota/aygo/10-vvt-i-x-wave-sky-5d/5468604","Toyota","Aygo","NA",0,"2022-11-08 22:29:38.772658"
"2571","21.6",53000,"Toyota Yaris 1,5 VVT-iE T3 Premium 5d","5467440","Fyn",2019,149900,"https://bilbasen.dk/brugt/bil/toyota/yaris/15-vvt-ie-t3-premium-5d/5467440","Toyota","Yaris","NA",0,"2022-11-08 22:29:38.772658"
"2572","20.4",116000,"Ford Ka 1,2 Trend 3d","5467360","Nordsjælland",2015,54900,"https://bilbasen.dk/brugt/bil/ford/ka/12-trend-3d/5467360","Ford","Ka","NA",0,"2022-11-08 22:29:38.772658"
"2573","22.2",71000,"Ford Fiesta 1,0 SCTi 140 ST-Line 5d","5603854","Syd- og Sønderjylland",2017,99900,"https://bilbasen.dk/brugt/bil/ford/fiesta/10-scti-140-st-line-5d/5603854","Ford","Fiesta","NA",0,"2022-11-08 22:29:38.772658"
"2574","23.3",96000,"Toyota Yaris 1,0 VVT-i T2 5d","5466314","Syd- og Vestsjælland",2015,89900,"https://bilbasen.dk/brugt/bil/toyota/yaris/10-vvt-i-t2-5d/5466314","Toyota","Yaris","NA",0,"2022-11-08 22:29:38.772658"
"2575","14.7",194000,"Toyota Starlet 1,3 XLi S 3d","5465573","Syd- og Sønderjylland",1997,19400,"https://bilbasen.dk/brugt/bil/toyota/starlet/13-xli-s-3d/5465573","Toyota","Starlet","NA",0,"2022-11-08 22:29:38.772658"
